eps,eta,N_LZ,Tstat_LZ,N_XNT,Tstat_XNT,N_PANDA,Tstat_PANDA
-3.0,-1.5707963267948966,900.8565271791346,66.24924595514184,457.3308085663585,66.13223055654353,145.78758868565842,65.42076239002672
-2.6658714488230206,-1.5707963267948966,693.2121096997141,65.25872164457635,350.5967547460323,65.03162080161808,110.94861291462382,63.518585829719036
-2.368956860549917,-1.5707963267948966,534.2487465212988,63.9574088051071,270.2130284499974,63.560229332346836,84.94618242812881,60.318958823625714
-2.1051114860111477,-1.5707963267948966,413.4729657302151,62.26339352059571,209.24866632104326,61.573982338235524,65.5621453673916,54.982201932454636
-1.8706522023821734,-1.5707963267948966,321.24636563941857,60.055398329764714,162.55111336507224,58.84916669763297,50.833208695462126,47.413938937268355
-1.6623060990028473,-1.5707963267948966,250.02684765608535,57.15054969706642,126.42016413804535,55.04789858346688,39.47567960589465,38.7563464868212
-1.4771647895120215,-1.5707963267948966,194.69588769151758,53.31064033198767,98.34561204089934,49.763303559704845,30.704026991230904,30.275859118618612
-1.3126438125222553,-1.5707963267948966,151.63292473103252,48.26573173835396,76.53310228650867,42.78289897278181,23.916377024420584,22.710442323969982
-1.166446554092426,-1.5707963267948966,118.20433210563952,41.83072182802773,59.62355371965583,34.52382002351311,18.655090234571812,16.360476334543378
-1.0365321883776653,-1.5707963267948966,92.34896104119585,34.130420218127654,46.5582570360368,25.994502266684584,14.579829863035519,11.278287464863896
-0.9210871889273549,-1.5707963267948966,72.41241624094117,25.786721450812113,36.508696948065804,18.210202310939607,11.435297712798958,7.3875987399201515
-0.8185000129460304,-1.5707963267948966,57.13645372473873,17.791573396062773,28.813670238764463,11.790798894600389,9.026724508223591,4.548533088770279
-0.7273386051246984,-1.5707963267948966,45.502130013785774,11.0254046723563,22.956617873740555,6.950827342686104,7.191223535904341,2.5800566217223317
-0.6463304070095649,-1.5707963267948966,36.711231636595464,5.961899375454749,18.533012043828464,3.619508213143739,5.8060517402961045,1.3049311069167064
-0.5743445928509872,-1.5707963267948966,30.134288035229527,2.6451857490774566,15.221622948045376,1.5611738552019467,4.769553732121351,0.550301564404323
-0.5103762839557767,-1.5707963267948966,25.270896612880847,0.8192758037526553,12.772157286872641,0.4736400725543309,4.003817778437819,0.16414536452761452
-0.4535325211846986,-1.5707963267948966,21.729073425484568,0.08766449923968106,10.98728492081131,0.049937448886432895,3.4463574246033066,0.017086084626178773
-0.40301979977966995,-1.5707963267948966,19.200928301504636,0.03755816114043441,9.712227786140524,0.021172794675395807,3.0485331272996214,0.007170080866337177
-0.35813299251433084,-1.5707963267948966,17.44525840342874,0.3216240954902796,8.826106230776375,0.18001478089449455,2.772339983413724,0.060542373155884066
-0.3182455065418344,-1.5707963267948966,16.27415740965876,0.6953196001149522,8.234557508603062,0.3873781373985332,2.5881222289922166,0.12964479759107025
-0.2828005365353655,-1.5707963267948966,15.541665526062696,1.0176952678790294,7.864157027628344,0.5654630302035508,2.472915071260146,0.18860725253423605
-0.2513032920204875,-1.5707963267948966,15.134726534985294,1.2297144643446238,7.658034912336325,0.6824053876793286,2.408929981112765,0.22711978942404304
-0.22331409039755062,-1.5707963267948966,14.966152559578443,1.3248899645027508,7.572323365642522,0.7350232996831056,2.3824327535427723,0.24434449436419747
-0.19844221923690444,-1.5707963267948966,14.96905917014718,1.323211389462827,7.573325043741716,0.7343944673809557,2.3828962282463717,0.24403662219574096
-0.17634048216824733,-1.5707963267948966,15.09242693596679,1.253182809616235,7.635290298759378,0.6961348421335191,2.4023020710342746,0.2313568099492989
-0.15670035222800524,-1.5707963267948966,15.297582459913393,1.141904624029033,7.738673158015605,0.635066613324821,2.4345744099764004,0.21116880815726866
