eps,eta,N_LZ,Tstat_LZ,N_XNT,Tstat_XNT,N_PANDA,Tstat_PANDA
-3.0,-1.5707963267948966,3459.6986644404546,68.62897201424917,1743.155554741711,68.61762816496716,552.5920727286591,68.58774725380809
-2.6658714488230206,-1.5707963267948966,2741.005231952157,68.41323708646902,1389.7568553904896,68.40279816599002,438.92890328762485,68.34708055995688
-2.368956860549917,-1.5707963267948966,2179.6915333731754,68.1446885230951,1105.0972281878956,68.12709117538017,349.51597434722305,68.03547266163343
-2.1051114860111477,-1.5707963267948966,1742.2648840624086,67.81376687160201,881.6408385915254,67.7815946331623,277.26876867348216,67.6152436800836
-1.8706522023821734,-1.5707963267948966,1392.4923805071764,67.39696190889372,704.9914874401871,67.34667473662304,222.01092035253512,67.07325694161574
-1.6623060990028473,-1.5707963267948966,1118.7967131101043,66.88514016676888,566.2278677085696,66.80425807817318,178.0288014716431,66.33854112727361
-1.4771647895120215,-1.5707963267948966,901.3115566604829,66.25090241271701,456.3580203213143,66.12468274119664,143.57186755147018,65.33713254780189
-1.3126438125222553,-1.5707963267948966,728.8867517988155,65.47033737602001,368.9672842351728,65.27029538342842,115.87789872559061,63.89073333107662
-1.166446554092426,-1.5707963267948966,591.8719402764514,64.51299645594565,299.52520314736967,64.19789194522215,94.06610955984117,61.75994227039434
-1.0365321883776653,-1.5707963267948966,482.6972952996454,63.342719871847116,244.2149859889145,62.849899548916426,76.67770153319888,58.5191598191455
-0.9210871889273549,-1.5707963267948966,395.5937955980868,61.91992698992262,200.13838703540227,61.15694785832905,62.80080653654628,53.84399414140577
-0.8185000129460304,-1.5707963267948966,325.8886763585705,60.19823697152493,164.82931129316822,59.02431688460052,51.717029699997774,47.97924068167266
-0.7273386051246984,-1.5707963267948966,269.9749496475944,58.128607473792755,136.59151796315726,56.35804673377276,42.787251045790406,41.55189772614269
-0.6463304070095649,-1.5707963267948966,225.03858096752583,55.663842656069455,113.77075076638782,53.03201656414043,35.67212929299227,35.26853044141534
-0.5743445928509872,-1.5707963267948966,188.6992274049214,52.75085310685927,95.46159926562423,49.023240537916436,29.897765262372204,29.420440753993866
-0.5103762839557767,-1.5707963267948966,159.407372135795,49.383696282028026,80.62269628573087,44.364321435688524,25.25458067872533,24.26434030247479
-0.4535325211846986,-1.5707963267948966,135.6152145301268,45.56055106177305,68.54933335541863,39.250728121534465,21.450264449649797,19.777021895996103
-0.40301979977966995,-1.5707963267948966,116.22414865689008,41.342352593240584,58.7796583319697,34.0314267768493,18.413229311451474,16.061222082293526
-0.35813299251433084,-1.5707963267948966,100.40403752361222,36.863587614238284,50.78082117420519,28.961738973555534,15.889553867103384,12.916851941922584
-0.3182455065418344,-1.5707963267948966,87.43741806898821,32.2924930477592,44.19507008219185,24.25010467554357,13.822961867605622,10.333264656297057
-0.2828005365353655,-1.5707963267948966,76.76384940543551,27.812305010794642,38.79024170584904,20.05527000103544,12.150184346591848,8.261059145999383
-0.2513032920204875,-1.5707963267948966,67.95556287489381,23.591900007469228,34.351055198279944,16.433399437873778,10.763878911732553,6.577354266577767
-0.22331409039755062,-1.5707963267948966,60.66676338757481,19.752118723630055,30.680932255130415,13.362688063975227,9.600945849104093,5.2059153022942715
-0.19844221923690444,-1.5707963267948966,54.61182242996906,16.355563356816422,27.62476483827346,10.79199632271756,8.632577087716484,4.106909280841742
-0.17634048216824733,-1.5707963267948966,49.55993831544419,13.417732738079238,25.067550900445344,8.664530790213163,7.8316332858994,3.23895419502988
-0.15670035222800524,-1.5707963267948966,45.32698289707335,10.922098171716431,22.922051534782177,6.923237898517861,7.1670862769238814,2.5559426217067616
-0.13924766500838334,-1.5707963267948966,41.766952360239245,8.833410018508083,21.117877174002157,5.511433772089243,6.610652635424105,2.016809367517103
-0.12373879148704055,-1.5707963267948966,38.762529719974424,7.106469822862399,19.59704279405717,4.375486748243563,6.140431204184011,1.589751370641813
-0.10995723711238882,-1.5707963267948966,36.21891691996909,5.692853483196237,18.311039818298987,3.466560506439083,5.740545512476474,1.2511881933803861
-0.09771061966979347,-1.5707963267948966,34.05848854006982,4.544917583368543,17.21987103532636,2.7422572652355486,5.399289991016397,0.9832447485104228
-0.0868279837415025,-1.5707963267948966,32.21769765461219,3.6186702183272277,16.290697683180962,2.166793950375146,5.107499374962097,0.7717968576932879
-0.07715741427178036,-1.5707963267948966,30.644356006216327,2.8750811451415683,15.496622670627085,1.7105703434912316,4.8575939433838,0.6053856076904952
-0.06856391592404971,-1.5707963267948966,29.29544397506007,2.2804854805474593,14.815707822343457,1.3494872471481714,4.643230755133848,0.4747247883226074
-0.06092752862714207,-1.5707963267948966,28.13548907427719,1.8064982761189319,14.23000098974249,1.0640860398992171,4.458990551183298,0.3722819179364347
-0.0541416530048151,-1.5707963267948966,27.13520163018571,1.4295764477481279,13.724725006714252,0.8387367467868112,4.300270786754216,0.2920174674345611
-0.04811156231253989,-1.5707963267948966,26.270313360374914,1.13041678199987,13.287661763006156,0.6609436811287213,4.16320583275779,0.22914461143120562
-0.04275308010908995,-1.5707963267948966,25.520637835071,0.8933301171144924,12.908668334007237,0.5207550657496556,4.044553120026076,0.1798899891499174
-0.0379914052040221,-1.5707963267948966,24.86932326685053,0.7056528811848138,12.579286220947603,0.41026691887806377,3.941591042894667,0.14128999442101153
-0.03376006747802295,-1.5707963267948966,24.30225251404723,0.5572191612538526,12.292428025355209,0.3232145555883156,3.852036987960887,0.11102455591481664
-0.03,-1.5707963267948966,23.807556730095815,0.43990219187280527,12.042128632848055,0.2546409722466205,3.7739762292828853,0.08728095286021122
0.03,-1.5707963267948966,17.07677584538856,0.4217388148903501,8.637809386894816,0.2364170822858254,2.712848462362183,0.07967898532437216
0.03376006747802295,-1.5707963267948966,16.727644391230953,0.5310772070577232,8.461653527612217,0.2971437244651795,2.657647207171936,0.100099675412513
0.0379914052040221,-1.5707963267948966,16.34502504210494,0.6679395232993852,8.268676452219573,0.37293447781878863,2.597148045527248,0.1255609732269578
0.04275308010908995,-1.5707963267948966,15.927468091727555,0.838769206507859,8.058162976721182,0.467234162243875,2.5311356645838172,0.15719734910736588
0.04811156231253989,-1.5707963267948966,15.474081436744518,1.051214160310817,7.829670121881617,0.5841072474377508,2.459493310655185,0.19633235809584432
0.0541416530048151,-1.5707963267948966,14.984800699300934,1.314143666958016,7.58315132609829,0.7282432971195362,2.3822527337588193,0.24446413976463024
0.06092752862714207,-1.5707963267948966,14.460741190634794,1.6374912306899958,7.319120511196839,0.9048750830953328,2.2996609179602827,0.30320950401993124
0.06856391592404971,-1.5707963267948966,13.904644061799708,2.0317828006744403,7.038869063571596,1.119535045482833,2.2122516987867766,0.37418928562989545
0.07715741427178036,-1.5707963267948966,13.321437129171576,2.507125749823354,6.744743067833621,1.3775375112837247,2.1209056996789273,0.4588417281106989
0.0868279837415025,-1.5707963267948966,12.718963323933115,3.071290915031942,6.4404779879108665,1.6830310011282852,2.0269326775636705,0.5581030049848947
0.09771061966979347,-1.5707963267948966,12.108939115832149,3.7263438168759704,6.1316258192598205,2.0373685137768116,1.9321948437316854,0.6718730313192194
0.10995723711238882,-1.5707963267948966,11.50807493197623,4.463294075997807,5.82621345149241,2.436320496938904,1.8391036412873647,0.7984250595285178
0.12373879148704055,-1.5707963267948966,10.939273706517643,5.254463329417214,5.535665441657783,2.8656671467676467,1.750732885021927,0.9335070955057313
0.13924766500838334,-1.5707963267948966,10.433449285756296,6.0430873797801645,5.275810272075197,3.2953312944518407,1.6712313943230945,1.0687541325705854
0.15670035222800524,-1.5707963267948966,10.032081053289636,6.731691006641571,5.0685260961842715,3.6721235057936052,1.6063294440213158,1.1897236768332378
0.17634048216824733,-1.5707963267948966,9.790114164577368,7.175886382695699,4.943723574108039,3.914744226985341,1.565007104394498,1.2720782824565824
0.19844221923690444,-1.5707963267948966,9.781958353742798,7.191257300134411,4.941175792101651,3.9198263019622934,1.561091010118237,1.2801084453709772
0.22331409039755062,-1.5707963267948966,10.107780807262426,6.597316454419714,5.112637457747144,3.5892650829980925,1.6139642169724773,1.1749728593744702
0.2513032920204875,-1.5707963267948966,10.902940209074693,5.308335492757093,5.523010882464823,2.8855542294769556,1.7461920569981448,0.9408693493419688
0.2828005365353655,-1.5707963267948966,12.342167287274513,3.4653666735178703,6.2535240337086275,1.8919023505505403,1.9795662682374073,0.6131826060801696
0.3182455065418344,-1.5707963267948966,14.64004930860032,1.5217904487086074,7.409189644503816,0.8419287532436438,2.33942990383365,0.2739510367014528
0.35813299251433084,-1.5707963267948966,18.05448946796054,0.18849679951897796,9.129330399527513,0.10666365759342407,2.8710955844485277,0.03501049213837854
0.40301979977966995,-1.5707963267948966,22.913891439872728,0.2590442758087157,11.589925328961364,0.14939557710381945,3.639943970073277,0.0525764439789084
0.4535325211846986,-1.5707963267948966,29.654221542284457,2.4343511687588024,14.997063137824407,1.442724049006065,4.704249547024609,0.5107099275672629
0.5103762839557767,-1.5707963267948966,38.78594220116635,7.119724227818849,19.608516886852787,4.383829132582205,6.144397542945447,1.5932296295690342
0.5743445928509872,-1.5707963267948966,50.874683214439,14.188692081518298,25.74973203097135,9.227980718322165,8.06344163541419,3.485635446807902
0.6463304070095649,-1.5707963267948966,66.70552252737326,22.954881854694477,33.73135620791595,15.918396178689918,10.541435013366748,6.3115579802461195
0.7273386051246984,-1.5707963267948966,86.94212823786907,32.09955918124214,43.94370695309385,24.06117398829963,13.763353828365462,10.258968269630552
0.8185000129460304,-1.5707963267948966,112.06419173416485,40.267466380607395,56.7297320860675,32.80170112740011,17.71845597748869,15.19909380747327
0.9210871889273549,-1.5707963267948966,143.18206227073242,46.91262400864601,72.37327704547093,41.01959075990097,22.692938387443615,21.265878473446485
1.0365321883776653,-1.5707963267948966,180.64076172500435,51.93723111949741,91.39671437895316,47.896830291616155,28.69107279679001,28.117489632530635
1.166446554092426,-1.5707963267948966,226.26687458458213,55.74508263156649,114.77044477297142,53.21004496221012,36.082282808803626,35.65878051720305
