eps,eta,N_LZ,Tstat_LZ,N_XNT,Tstat_XNT,N_PANDA,Tstat_PANDA
-3.0,-1.5707963267948966,891.7780135699902,66.21583451162377,448.2225913358588,66.06018811505044,138.66599126349206,65.13887032966456
-2.6658714488230206,-1.5707963267948966,720.7586184707216,65.42402465579143,360.8862523744583,65.16855890360941,112.25561660578332,63.622034024977665
-2.368956860549917,-1.5707963267948966,573.0321854423395,64.34412605260813,287.81256826160853,63.96037571346551,89.4864272947873,61.094403950046974
-2.1051114860111477,-1.5707963267948966,452.784601079642,62.91874998599744,228.28412786429055,62.323629094883444,70.80139223006611,56.839844188275734
-1.8706522023821734,-1.5707963267948966,358.7234040516024,61.097264583254436,181.13240586445596,60.12909248842493,56.10580813932651,50.5654803531759
-1.6623060990028473,-1.5707963267948966,282.4943002508488,58.66771996182956,142.56024050254746,57.02569096807174,44.511736569115484,42.918629235916924
-1.4771647895120215,-1.5707963267948966,222.11842204682276,55.46687474027463,112.05820895928271,52.718606485436325,35.048057750797994,34.66823946335248
-1.3126438125222553,-1.5707963267948966,174.1220743679809,51.22159815643426,87.91326774104257,46.84687789416271,27.54073555193352,26.850653697970408
-1.166446554092426,-1.5707963267948966,136.19766584284642,45.669795629121516,68.80598366099642,39.374070845240894,21.558571732967025,19.907599299512135
-1.0365321883776653,-1.5707963267948966,106.42262952058101,38.69644827128371,53.78887873744104,30.953822817721296,16.86833442891801,14.14002917513874
-0.9210871889273549,-1.5707963267948966,83.15144670624429,30.575484195539406,42.03275719436936,22.60442459230667,13.195195867314984,9.552154039785426
-0.8185000129460304,-1.5707963267948966,65.10518598799723,22.1260122510054,32.92811949003697,15.248330277277173,10.334141019156009,6.065214654213448
-0.7273386051246984,-1.5707963267948966,51.19357949880809,14.375135679092958,25.879104056559363,9.335238104233673,8.141996606896216,3.5701129253043153
-0.6463304070095649,-1.5707963267948966,40.56717298488307,8.138191094867956,20.527640128681824,5.063751456948686,6.448233470164655,1.8660748286262518
-0.5743445928509872,-1.5707963267948966,32.547037891618466,3.7802858274036932,16.45656266133319,2.266414773603427,5.172672355579351,0.8174962585458779
-0.5103762839557767,-1.5707963267948966,26.540171620732384,1.2209279214965452,13.423125600096984,0.7142619932603593,4.216298217905489,0.2527608872706399
-0.4535325211846986,-1.5707963267948966,22.12709273181084,0.13593832240186915,11.192244781923362,0.07821900858704686,3.514040847732779,0.02742625395851309
-0.40301979977966995,-1.5707963267948966,18.9455441801983,0.060654214725940264,9.581811577949347,0.03433356676639773,3.0058485196829383,0.011865613019535497
-0.35813299251433084,-1.5707963267948966,16.712909592834137,0.536012334059244,8.452620033686774,0.3004719956939606,2.6485379719037137,0.10372386348744142
-0.3182455065418344,-1.5707963267948966,15.206136958077195,1.1907163588373106,7.686692712100702,0.6653439791650427,2.4057062916464695,0.22917467703124314
-0.2828005365353655,-1.5707963267948966,14.247690099010722,1.782082809486968,7.1993796477941085,0.9930371120454723,2.2548326325139127,0.3384370096219938
-0.2513032920204875,-1.5707963267948966,13.701581144319606,2.189810039800749,6.925456497436933,1.2148902181853622,2.1692626165055495,0.4126402187783586
-0.22331409039755062,-1.5707963267948966,13.46267804245788,2.385879543001122,6.808596469244013,1.318528635281569,2.128340571651949,0.4515296752341492
-0.19844221923690444,-1.5707963267948966,13.447597365585091,2.398633861710342,6.802923343145879,1.3237024039166816,2.1219735056677647,0.4577868302482978
-0.17634048216824733,-1.5707963267948966,13.590652897330406,2.279461476707423,6.874557083378548,1.2593476723301937,2.143399095239181,0.43695401781987275
-0.15670035222800524,-1.5707963267948966,13.841543592271007,2.0800570186784313,6.999424546940745,1.1521267430032947,2.1849710112359912,0.39830966746681756
-0.13924766500838334,-1.5707963267948966,14.162685508087428,1.841984791161017,7.159999188628864,1.023176706836778,2.2390174444728994,0.351450594604428
-0.12373879148704055,-1.5707963267948966,14.52632289318691,1.5945479529815598,7.342978038844294,0.8879241501838956,2.2994941866017236,0.3033360627716628
-0.10995723711238882,-1.5707963267948966,14.912026081579862,1.356391447661181,7.538069779077101,0.7567271550426335,2.362425151477936,0.25786153870252226
-0.09771061966979347,-1.5707963267948966,15.304814269115228,1.1380980136243992,7.737396416894894,0.6358000260869212,2.425447714310467,0.21676554841738935
-0.0868279837415025,-1.5707963267948966,15.693823560467479,0.9446317548371177,7.93510670091235,0.5282418996480482,2.4871823216701636,0.1805968006939136
-0.07715741427178036,-1.5707963267948966,16.07135105631171,0.7772935906026792,8.12703204765007,0.4350097148699318,2.5467769499005497,0.14932679291617648
-0.06856391592404971,-1.5707963267948966,16.432137710421756,0.6351649752874925,8.310354688545198,0.3557218644842246,2.603663410989874,0.12265971543980321
-0.06092752862714207,-1.5707963267948966,16.77280718354725,0.5161148931555244,8.483303197128969,0.2892533502816974,2.657451188978458,0.10017689337833026
-0.0541416530048151,-1.5707963267948966,17.09141680947968,0.41746655634183794,8.644891509394284,0.23413903994068574,2.7078856484857714,0.08140825475079025
-0.04811156231253989,-1.5707963267948966,17.387097005627965,0.33641449739858,8.794707203142005,0.1888261767323399,2.75482781816902,0.0658736982639154
-0.04275308010908995,-1.5707963267948966,17.65976399232882,0.2702675442612344,8.932746309388676,0.1518199008440336,2.798237779259374,0.0531099495483658
-0.0379914052040221,-1.5707963267948966,17.909893878425834,0.21657586835489828,9.05928775959378,0.12175815687248986,2.8381569798573025,0.042687865323357894
-0.03376006747802295,-1.5707963267948966,18.13834757888159,0.17318441989866468,9.174799599651626,0.09744267382373487,2.8746899448594063,0.034222245539303
-0.03,-1.5707963267948966,18.34623712133972,0.13824207765853422,9.279869776383391,0.07784416236146519,2.907986949747468,0.02737580890845163
0.03,-1.5707963267948966,22.2864282001795,0.15796699493699523,11.272664834591378,0.09091157722449188,3.5398407670367145,0.031964827354223305
0.03376006747802295,-1.5707963267948966,22.57285209279094,0.2013223701067308,11.418005059366719,0.11606391690865334,3.5855715342681296,0.040797034786699944
0.0379914052040221,-1.5707963267948966,22.900881533543078,0.25672364384041,11.584534949513483,0.14829284812176954,3.6379376853632954,0.05211759495101324
0.04275308010908995,-1.5707963267948966,23.27729925073674,0.32756479223530327,11.77571556978495,0.1896291887626089,3.6980375673458745,0.06664968607364202
0.04811156231253989,-1.5707963267948966,23.710179689700865,0.4182076477005959,11.995657145262076,0.24269665151880634,3.767192565654148,0.08533740498437073
0.0541416530048151,-1.5707963267948966,24.209178825280617,0.5342578610628559,12.249254900266289,0.3108846734247042,3.8470030033131986,0.10941797441492683
0.06092752862714207,-1.5707963267948966,24.785896781930948,0.6829160894643229,12.542353475660649,0.39856859667896916,3.939417310953298,0.14051822747473386
0.06856391592404971,-1.5707963267948966,25.45433013090908,0.87342045899592,12.881945094606445,0.5113872724147831,4.046813106138701,0.1807812953083745
0.07715741427178036,-1.5707963267948966,26.231431055133072,1.1175947959456807,13.276408166246986,0.6565885751347952,4.172082764790907,0.23302682498688596
0.0868279837415025,-1.5707963267948966,27.13778691298081,1.4305093125747625,13.735797079736768,0.8434535637716306,4.318705583896438,0.3009397980419641
0.09771061966979347,-1.5707963267948966,28.198423437134377,1.8312406796979688,14.272204254515177,1.0838119980313787,4.490775907063206,0.3892663840215765
0.10995723711238882,-1.5707963267948966,29.443717480079886,2.3436796539137577,14.900238646709694,1.3926707434468693,4.692954383192569,0.503974373898563
0.12373879148704055,-1.5707963267948966,30.910391324535667,2.9972740020650894,15.63770907795958,1.7890016219723295,4.93035387222666,0.6523391866442414
0.13924766500838334,-1.5707963267948966,32.64259131608717,3.827531289687804,16.50666689079371,2.296784692373242,5.208529692040011,0.8430247806779267
0.15670035222800524,-1.5707963267948966,34.69323307816453,4.876113143891252,17.535017287988534,2.946458301440987,5.534072429172628,1.0865687816802274
0.17634048216824733,-1.5707963267948966,37.12630530457099,6.190579550001774,18.758834717921275,3.7768807422168966,5.916647574148007,1.3972394260029652
