0.6360176210634331, 0.0010213067323231412
0.6769236611758432, 0.0013192807655732787
0.7014998364688431, 0.0016708726252631237
0.736949671155119, 0.0020750140220936425
0.7942165772541337, 0.00295777464585956
0.8378352194960141, 0.00374631029860158
0.8923468968606669, 0.004887441182108214
0.957747734202193, 0.006503167859666323
1.0558354272038344, 0.009643458289102081
1.1702374844412893, 0.01402237340413545
1.2873482686623154, 0.01979677133673479
1.4153172116930206, 0.026347823228930905
1.535097971438625, 0.03273155125981778
1.6303761836633153, 0.03870606573806189
1.728355372579778, 0.04357411416741485
1.8399479490402817, 0.050526810883061546
1.9787401745675728, 0.05802139938528318
2.139283594027315, 0.06469506883684832
2.3297431398292145, 0.07073889795494674
2.4821022511497564, 0.07435090410981514
2.6153956446460214, 0.0736615073406564
2.7677431305288644, 0.07517060285207629
2.8575070101389324, 0.07373173732159818
2.9200751158281113, 0.07374989752775615
2.974474413961686, 0.0723281576629571
